UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA
MT,51,02793,Carlinda,10136
MT,51,02850,Castanheira,8454
MT,51,03007,Chapada dos Guimarães,19049
MT,51,03056,Cláudia,11716
MT,51,03106,Cocalinho,5535
MT,51,03205,Colíder,32298
MT,51,03254,Colniza,36161
MT,51,03304,Comodoro,19932
MT,51,03353,Confresa,29471
MT,51,03361,Conquista D'Oeste,3860
MT,51,03379,Cotriguaçu,18689
MT,51,03403,Cuiabá,590118
MT,51,03437,Curvelândia,5049
MT,51,03452,Denise,9115
MT,51,03502,Diamantino,21294
MT,51,03601,Dom Aquino,7977
MT,51,03700,Feliz Natal,13451
MT,51,03809,Figueirópolis D'Oeste,3444
MT,51,03858,Gaúcha do Norte,7296
MT,51,03908,General Carneiro,5333
MT,51,03957,Glória D'Oeste,2964
MT,51,04104,Guarantã do Norte,34500
MT,51,04203,Guiratinga,14615
MT,51,04500,Indiavaí,2648
MT,51,04526,Ipiranga do Norte,7171
MT,51,04542,Itanhangá,6396
MT,51,04559,Itaúba,3800
MT,51,04609,Itiquira,12789
MT,51,04807,Jaciara,26633
MT,51,04906,Jangada,7996
MT,51,05002,Jauru,8776
MT,51,05101,Juara,33851
MT,51,05150,Juína,39779
MT,51,05176,Juruena,14913
MT,51,05200,Juscimeira,10971
MT,51,05234,Lambari D'Oeste,5887
MT,51,05259,Lucas do Rio Verde,61515
MT,51,05309,Luciara,2043
MT,51,05507,Vila Bela da Santíssima Trindade,15534
MT,51,05580,Marcelândia,10422
MT,51,05606,Matupá,15870
MT,51,05622,Mirassol d'Oeste,26768
MT,51,05903,Nobres,14917
MT,51,06000,Nortelândia,5895
MT,51,06109,Nossa Senhora do Livramento,12484
MT,51,06158,Nova Bandeirantes,14473
MT,51,06174,Nova Nazaré,3655
MT,51,06182,Nova Lacerda,6338
MT,51,06190,Nova Santa Helena,3596
MT,51,06208,Nova Brasilândia,3827
MT,51,06216,Nova Canaã do Norte,12388
MT,51,06224,Nova Mutum,42607
MT,51,06232,Nova Olímpia,19465
MT,51,06240,Nova Ubiratã,11352
MT,51,06257,Nova Xavantina,20639
MT,51,06265,Novo Mundo,8730
MT,51,06273,Novo Horizonte do Norte,3876
MT,51,06281,Novo São Joaquim,5066
MT,51,06299,Paranaíta,10884
MT,51,06307,Paranatinga,21612
MT,51,06315,Novo Santo Antônio,2498
MT,51,06372,Pedra Preta,16965
MT,51,06422,Peixoto de Azevedo,33630
MT,51,06455,Planalto da Serra,2604
MT,51,06505,Poconé,32241
MT,51,06653,Pontal do Araguaia,6387
MT,51,06703,Ponte Branca,1560
MT,51,06752,Pontes e Lacerda,43832
MT,51,06778,Porto Alegre do Norte,11995
MT,51,06802,Porto dos Gaúchos,5283
MT,51,06828,Porto Esperidião,11603
MT,51,06851,Porto Estrela,2973
MT,51,07008,Poxoréu,15985
MT,51,07040,Primavera do Leste,59293
MT,51,07065,Querência,16512
MT,51,07107,São José dos Quatro Marcos,18452
MT,51,07156,Reserva do Cabaçal,2646
MT,51,07180,Ribeirão Cascalheira,9796
MT,51,07198,Ribeirãozinho,2320
MT,51,07206,Rio Branco,5019
MT,51,07248,Santa Carmem,4360
MT,51,07263,Santo Afonso,3050
MT,51,07297,São José do Povo,3908
MT,51,07305,São José do Rio Claro,19728
MT,51,07354,São José do Xingu,5416
MT,51,07404,São Pedro da Cipa,4541
MT,51,07578,Rondolândia,3854
MT,51,07602,Rondonópolis,222316
MT,51,07701,Rosário Oeste,16908
MT,51,07743,Santa Cruz do Xingu,2421
MT,51,07750,Salto do Céu,3347
MT,51,07768,Santa Rita do Trivelato,3231
MT,51,07776,Santa Terezinha,8049
MT,51,07792,Santo Antônio do Leste,4875
MT,51,07800,Santo Antônio do Leverger,18392
MT,51,07859,São Félix do Araguaia,11290
MT,51,07875,Sapezal,24305
MT,51,07883,Serra Nova Dourada,1575
MT,51,07909,Sinop,135874
MT,51,07925,Sorriso,85223
MT,51,07941,Tabaporã,9309
MT,51,07958,Tangará da Serra,98828
MT,51,08006,Tapurah,12967
MT,51,08055,Terra Nova do Norte,9606
MT,51,08105,Tesouro,3682
MT,51,08204,Torixoréu,3576
MT,51,08303,União do Sul,3468
MT,51,08352,Vale de São Domingos,3041
MT,51,08402,Várzea Grande,274013
MT,51,08501,Vera,10901
MT,51,08600,Vila Rica,24835
MT,51,08808,Nova Guarita,4457
MT,51,08857,Nova Marilândia,3159
MT,51,08907,Nova Maringá,8182
MT,51,08956,Nova Monte Verde,8822
GO,52,00050,Abadia de Goiás,8207
GO,52,00100,Abadiânia,18775
GO,52,00134,Acreúna,22076
GO,52,00159,Adelândia,2564
GO,52,00175,Água Fria de Goiás,5613
GO,52,00209,Água Limpa,1967
GO,52,00258,Águas Lindas de Goiás,195810
GO,52,00308,Alexânia,26770
GO,52,00506,Aloândia,2071
GO,52,00555,Alto Horizonte,5784
GO,52,00605,Alto Paraíso de Goiás,7514
GO,52,00803,Alvorada do Norte,8645
GO,52,00829,Amaralina,3754
GO,52,00852,Americano do Brasil,6018
GO,52,00902,Amorinópolis,3408
GO,52,01108,Anápolis,375142
GO,52,01207,Anhanguera,1126
GO,52,01306,Anicuns,21746
GO,52,01405,Aparecida de Goiânia,542090
GO,52,01454,Aparecida do Rio Doce,2517
GO,52,01504,Aporé,4143
GO,52,01603,Araçu,3731
GO,52,01702,Aragarças,19884
GO,52,01801,Aragoiânia,9765
GO,52,02155,Araguapaz,7862
GO,52,02353,Arenópolis,2957
GO,52,02502,Aruanã,9138
GO,52,02601,Aurilândia,3422
GO,52,02809,Avelinópolis,2494
GO,52,03104,Baliza,4677
GO,52,03203,Barro Alto,10435
GO,52,03302,Bela Vista de Goiás,28514
GO,52,03401,Bom Jardim de Goiás,8896
GO,52,03500,Bom Jesus de Goiás,23998
GO,52,03559,Bonfinópolis,9052
GO,52,03575,Bonópolis,4143
GO,52,03609,Brazabrantes,3604
GO,52,03807,Britânia,5817
GO,52,03906,Buriti Alegre,9535
GO,52,03939,Buriti de Goiás,2583
GO,52,03962,Buritinópolis,3389
GO,52,04003,Cabeceiras,7935
GO,52,04102,Cachoeira Alta,12002
GO,52,04201,Cachoeira de Goiás,1414
GO,52,04250,Cachoeira Dourada,8355
GO,52,04300,Caçu,15287
GO,52,04409,Caiapônia,18505
GO,52,04508,Caldas Novas,84900
GO,52,04557,Caldazinha,3703
GO,52,04607,Campestre de Goiás,3622
GO,52,04656,Campinaçu,3740
GO,52,04706,Campinorte,12321
GO,52,04805,Campo Alegre de Goiás,7149
GO,52,04854,Campo Limpo de Goiás,7345
GO,52,04904,Campos Belos,19786
GO,52,04953,Campos Verdes,3399
GO,52,05000,Carmo do Rio Verde,9862
GO,52,05059,Castelândia,3610
GO,52,05109,Catalão,102393
GO,52,05208,Caturaí,5041
GO,52,05307,Cavalcante,9829
GO,52,05406,Ceres,22155
GO,52,05455,Cezarina,8386
GO,52,05471,Chapadão do Céu,9110
GO,52,05497,Cidade Ocidental,66777
GO,52,05513,Cocalzinho de Goiás,19583
GO,52,05521,Colinas do Sul,3529
GO,52,05703,Córrego do Ouro,2514
GO,52,05802,Corumbá de Goiás,11086
GO,52,05901,Corumbaíba,9332
GO,52,06206,Cristalina,55347
GO,52,06305,Cristianópolis,3029
GO,52,06404,Crixás,16893
GO,52,06503,Cromínia,3606
GO,52,06602,Cumari,2975
GO,52,06701,Damianópolis,3389
GO,52,06800,Damolândia,2935
GO,52,06909,Davinópolis,2133
GO,52,07105,Diorama,2547
GO,52,07253,Doverlândia,7750
GO,52,07352,Edealina,3809
GO,52,07402,Edéia,12231
GO,52,07501,Estrela do Norte,3379
GO,52,07535,Faina,6947
GO,52,07600,Fazenda Nova,6070
GO,52,07808,Firminópolis,12923
GO,52,07907,Flores de Goiás,15111
GO,52,08004,Formosa,115789
GO,52,08103,Formoso,4623
GO,52,08152,Gameleira de Goiás,3777
GO,52,08301,Divinópolis de Goiás,4995
GO,52,08400,Goianápolis,11471
GO,52,08509,Goiandira,5605
GO,52,08608,Goianésia,67507
GO,52,08707,Goiânia,1466105
GO,52,08806,Goianira,41169
GO,52,08905,Goiás,24103
GO,52,09101,Goiatuba,34312
GO,52,09150,Gouvelândia,5656
GO,52,09200,Guapó,14482
GO,52,09291,Guaraíta,2206
GO,52,09408,Guarani de Goiás,4145
GO,52,09457,Guarinos,2052
GO,52,09606,Heitoraí,3757
GO,52,09705,Hidrolândia,20472
GO,52,09804,Hidrolina,3852
GO,52,09903,Iaciara,13675
GO,52,09937,Inaciolândia,6148
GO,52,09952,Indiara,15213
GO,52,10000,Inhumas,52311
GO,52,10109,Ipameri,26747
GO,52,10158,Ipiranga de Goiás,2948
GO,52,10208,Iporá,32242
GO,52,10307,Israelândia,2910
GO,52,10406,Itaberaí,40872
GO,52,10562,Itaguari,4730
GO,52,10604,Itaguaru,5456
GO,52,10802,Itajá,4876
GO,52,10901,Itapaci,21691
GO,52,11008,Itapirapuã,6312
GO,52,11206,Itapuranga,26586
GO,52,11305,Itarumã,6998
GO,52,11404,Itauçu,9019
GO,52,11503,Itumbiara,102513
GO,52,11602,Ivolândia,2554
GO,52,11701,Jandaia,6254
GO,52,11800,Jaraguá,48216
GO,52,11909,Jataí,98128
GO,52,12006,Jaupaci,3004
GO,52,12055,Jesúpolis,2476
GO,52,12105,Joviânia,7468
GO,52,12204,Jussara,19239
GO,52,12253,Lagoa Santa,1490
GO,52,12303,Leopoldo de Bulhões,7773
GO,52,12501,Luziânia,199615
GO,52,12600,Mairipotaba,2432
GO,52,12709,Mambaí,8271
GO,52,12808,Mara Rosa,10228
GO,52,12907,Marzagão,2226
GO,52,12956,Matrinchã,4490
GO,52,13004,Maurilândia,13379
GO,52,13053,Mimoso de Goiás,2702
GO,52,13087,Minaçu,30696
GO,52,13103,Mineiros,62750
GO,52,13400,Moiporá,1666
GO,52,13509,Monte Alegre de Goiás,8464
GO,52,13707,Montes Claros de Goiás,8236
GO,52,13756,Montividiu,12566
GO,52,13772,Montividiu do Norte,4447
GO,52,13806,Morrinhos,45382
GO,52,13855,Morro Agudo de Goiás,2351
GO,52,13905,Mossâmedes,4700
GO,52,14002,Mozarlândia,15125
GO,52,14051,Mundo Novo,5661
GO,52,14101,Mutunópolis,3906
GO,52,14408,Nazário,8850
GO,52,14507,Nerópolis,28271
GO,52,14606,Niquelândia,45913
GO,52,14705,Nova América,2373
GO,52,14804,Nova Aurora,2206
GO,52,14838,Nova Crixás,12810
GO,52,14861,Nova Glória,8521
GO,52,14879,Nova Iguaçu de Goiás,2961
GO,52,14903,Nova Roma,3437
GO,52,15009,Nova Veneza,9389
GO,52,15207,Novo Brasil,3242
GO,52,15231,Novo Gama,110096
GO,52,15256,Novo Planalto,4387
GO,52,15306,Orizona,15472
GO,52,15405,Ouro Verde de Goiás,3971
GO,52,15504,Ouvidor,6340
GO,52,15603,Padre Bernardo,32148
GO,52,15652,Palestina de Goiás,3514
GO,52,15702,Palmeiras de Goiás,27304
GO,52,15801,Palmelo,2424
GO,52,15900,Palminópolis,3667
GO,52,16007,Panamá,2712
GO,52,16304,Paranaiguara,9919
GO,52,16403,Paraúna,11221
GO,52,16452,Perolândia,3135
GO,52,16809,Petrolina de Goiás,10548
GO,52,16908,Pilar de Goiás,2529
GO,52,17104,Piracanjuba,24885
GO,52,17203,Piranhas,11022
GO,52,17302,Pirenópolis,24761
GO,52,17401,Pires do Rio,31151
GO,52,17609,Planaltina,88863
GO,52,17708,Pontalina,17991
GO,52,18003,Porangatu,45305
GO,52,18052,Porteirão,3758
GO,52,18102,Portelândia,4044
GO,52,18300,Posse,35574
GO,52,18391,Professor Jamil,3360
GO,52,18508,Quirinópolis,48508
GO,52,18607,Rialma,11036
GO,52,18706,Rianápolis,4828
GO,52,18789,Rio Quente,4112
GO,52,18805,Rio Verde,217048
GO,52,18904,Rubiataba,19994
GO,52,19001,Sanclerlândia,7798
GO,52,19100,Santa Bárbara de Goiás,6393
GO,52,19209,Santa Cruz de Goiás,3048
GO,52,19258,Santa Fé de Goiás,5309
GO,52,19308,Santa Helena de Goiás,38743
GO,52,19357,Santa Isabel,3857
GO,52,19407,Santa Rita do Araguaia,8218
GO,52,19456,Santa Rita do Novo Destino,3359
GO,52,19506,Santa Rosa de Goiás,2626
GO,52,19605,Santa Tereza de Goiás,3710
GO,52,19704,Santa Terezinha de Goiás,9622
GO,52,19712,Santo Antônio da Barra,4780
GO,52,19738,Santo Antônio de Goiás,5787
GO,52,19753,Santo Antônio do Descoberto,71887
GO,52,19803,São Domingos,12585
GO,52,19902,São Francisco de Goiás,6366
GO,52,20009,São João d'Aliança,12643
GO,52,20058,São João da Paraúna,1547
GO,52,20108,São Luís de Montes Belos,33118
GO,52,20157,São Luiz do Norte,5071
GO,52,20207,São Miguel do Araguaia,22684
GO,52,20264,São Miguel do Passa Quatro,4037
GO,52,20280,São Patrício,2070
GO,52,20405,São Simão,19697
GO,52,20454,Senador Canedo,105459
GO,52,20504,Serranópolis,8323
GO,52,20603,Silvânia,20478
GO,52,20686,Simolândia,6891
GO,52,20702,Sítio d'Abadia,2998
GO,52,21007,Taquaral de Goiás,3625
GO,52,21080,Teresina de Goiás,3363
GO,52,21197,Terezópolis de Goiás,7634
GO,52,21304,Três Ranchos,2900
GO,52,21403,Trindade,121266
GO,52,21452,Trombas,3571
GO,52,21502,Turvânia,4818
GO,52,21551,Turvelândia,5050
GO,52,21577,Uirapuru,2961
GO,52,21601,Uruaçu,40082
GO,52,21700,Uruana,14195
GO,52,21809,Urutaí,3154
GO,52,21858,Valparaíso de Goiás,159500
GO,52,21908,Varjão,3856
GO,52,22005,Vianópolis,13675
GO,52,22054,Vicentinópolis,8397
GO,52,22203,Vila Boa,5731
GO,52,22302,Vila Propício,5690
DF,53,00108,Brasília,3039444
,,,,
,,,,
